wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;83;41;124;0.02;0.01;0.03;1;0;1;162;0;0;704;127;577;0;t00;2024-07-11
dolnoœl¹skie;4;2;6;0.01;0.01;0.02;0;0;0;6;0;0;21;6;15;0;t02;2024-07-11
kujawsko-pomorskie;2;1;3;0.01;0.00;0.01;0;0;0;16;0;0;28;3;25;0;t04;2024-07-11
lubelskie;12;4;16;0.06;0.02;0.08;1;0;1;17;0;0;34;16;18;0;t06;2024-07-11
lubuskie;2;0;2;0.02;0;0.02;0;0;0;1;0;0;2;2;0;0;t08;2024-07-11
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;6;0;0;10;1;9;0;t10;2024-07-11
ma³opolskie;10;3;13;0.03;0.01;0.04;0;0;0;15;0;0;48;13;35;0;t12;2024-07-11
mazowieckie;20;6;26;0.04;0.01;0.05;0;0;0;21;0;0;338;27;311;0;t14;2024-07-11
opolskie;0;1;1;0;0.01;0.01;0;0;0;1;0;0;25;1;24;0;t16;2024-07-11
podkarpackie;3;0;3;0.01;0;0.01;0;0;0;4;0;0;8;3;5;0;t18;2024-07-11
podlaskie;2;3;5;0.02;0.03;0.04;0;0;0;12;0;0;17;5;12;0;t20;2024-07-11
pomorskie;6;4;10;0.03;0.02;0.04;0;0;0;12;0;0;41;10;31;0;t22;2024-07-11
œl¹skie;9;2;11;0.02;0.00;0.02;0;0;0;17;0;0;42;11;31;0;t24;2024-07-11
œwiêtokrzyskie;0;2;2;0;0.02;0.02;0;0;0;2;0;0;4;2;2;0;t26;2024-07-11
warmiñsko-mazurskie;7;0;7;0.05;0;0.05;0;0;0;13;0;0;17;7;10;0;t28;2024-07-11
wielkopolskie;1;4;5;0.00;0.01;0.01;0;0;0;7;0;0;20;5;15;0;t30;2024-07-11
zachodniopomorskie;4;9;13;0.02;0.05;0.08;0;0;0;11;0;0;29;13;16;0;t32;2024-07-11
