wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;620;84;704;0.16;0.02;0.18;14;3;11;971;52;1;10931;800;10094;37;t00;2022-05-06
dolnoœl¹skie;51;7;58;0.18;0.02;0.20;0;0;0;70;3;0;733;68;660;5;t02;2022-05-06
kujawsko-pomorskie;9;4;13;0.04;0.02;0.06;0;0;0;54;2;0;298;16;279;3;t04;2022-05-06
lubelskie;33;7;40;0.16;0.03;0.19;1;0;1;75;2;0;632;51;576;5;t06;2022-05-06
lubuskie;12;1;13;0.12;0.01;0.13;0;0;0;18;0;0;183;14;169;0;t08;2022-05-06
³ódzkie;32;4;36;0.13;0.02;0.15;1;1;0;41;2;0;658;39;617;2;t10;2022-05-06
ma³opolskie;67;4;71;0.20;0.01;0.21;0;0;0;113;6;0;1064;78;980;6;t12;2022-05-06
mazowieckie;121;13;134;0.22;0.02;0.25;2;1;1;166;12;0;1967;153;1805;9;t14;2022-05-06
opolskie;30;1;31;0.31;0.01;0.32;2;0;2;28;1;0;272;38;233;1;t16;2022-05-06
podkarpackie;28;3;31;0.13;0.01;0.15;0;0;0;45;8;0;512;34;478;0;t18;2022-05-06
podlaskie;26;4;30;0.22;0.03;0.25;1;0;1;60;4;0;339;33;305;1;t20;2022-05-06
pomorskie;29;3;32;0.12;0.01;0.14;3;1;2;53;0;0;560;38;521;1;t22;2022-05-06
œl¹skie;79;13;92;0.18;0.03;0.20;3;0;3;122;2;0;1051;96;954;1;t24;2022-05-06
œwiêtokrzyskie;14;7;21;0.11;0.06;0.17;0;0;0;22;5;0;391;25;366;0;t26;2022-05-06
warmiñsko-mazurskie;17;0;17;0.12;0;0.12;0;0;0;24;1;0;444;18;425;1;t28;2022-05-06
wielkopolskie;29;11;40;0.08;0.03;0.11;1;0;1;42;3;0;610;45;564;1;t30;2022-05-06
zachodniopomorskie;21;2;23;0.12;0.01;0.14;0;0;0;38;1;1;388;29;359;0;t32;2022-05-06
