wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;21;8;29;0.01;0.00;0.01;0;0;0;137;0;0;2065;34;2029;2;t00;2023-06-21
dolnoœl¹skie;1;1;2;0.00;0.00;0.01;0;0;0;4;0;0;33;2;31;0;t02;2023-06-21
kujawsko-pomorskie;2;0;2;0.01;0;0.01;0;0;0;5;0;0;49;2;47;0;t04;2023-06-21
lubelskie;5;0;5;0.02;0;0.02;0;0;0;14;0;0;294;5;288;1;t06;2023-06-21
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;18;0;18;0;t08;2023-06-21
³ódzkie;2;2;4;0.01;0.01;0.02;0;0;0;5;0;0;41;4;37;0;t10;2023-06-21
ma³opolskie;3;0;3;0.01;0;0.01;0;0;0;24;0;0;147;3;144;0;t12;2023-06-21
mazowieckie;1;1;2;0.00;0.00;0.00;0;0;0;19;0;0;506;3;503;0;t14;2023-06-21
opolskie;1;0;1;0.01;0;0.01;0;0;0;4;0;0;143;2;141;0;t16;2023-06-21
podkarpackie;0;0;0;0;0;0;0;0;0;7;0;0;99;1;98;0;t18;2023-06-21
podlaskie;1;0;1;0.01;0;0.01;0;0;0;8;0;0;68;1;67;0;t20;2023-06-21
pomorskie;0;0;0;0;0;0;0;0;0;2;0;0;76;0;76;0;t22;2023-06-21
œl¹skie;0;1;1;0;0.00;0.00;0;0;0;15;0;0;158;1;157;0;t24;2023-06-21
œwiêtokrzyskie;2;0;2;0.02;0;0.02;0;0;0;4;0;0;111;4;107;0;t26;2023-06-21
warmiñsko-mazurskie;1;2;3;0.01;0.01;0.02;0;0;0;5;0;0;110;3;107;0;t28;2023-06-21
wielkopolskie;0;1;1;0;0.00;0.00;0;0;0;6;0;0;58;1;56;1;t30;2023-06-21
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;15;0;0;45;1;44;0;t32;2023-06-21
