wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;8988;1161;10149;2.34;0.30;2.65;133;31;102;18790;14663;64871;77544;11195;65684;665;t00;2022-03-21
dolnoœl¹skie;616;89;705;2.13;0.31;2.43;11;5;6;1454;1196;5070;5032;790;4190;52;t02;2022-03-21
kujawsko-pomorskie;584;106;690;2.82;0.51;3.33;17;4;13;1337;970;3925;4590;756;3786;48;t04;2022-03-21
lubelskie;746;104;850;3.55;0.49;4.04;10;3;7;1424;1039;4069;5056;924;4114;18;t06;2022-03-21
lubuskie;232;22;254;2.30;0.22;2.51;3;2;1;633;558;2331;2031;281;1732;18;t08;2022-03-21
³ódzkie;594;73;667;2.43;0.30;2.72;10;5;5;1198;824;3389;5194;741;4414;39;t10;2022-03-21
ma³opolskie;560;53;613;1.64;0.16;1.80;11;4;7;1110;907;4256;5285;657;4580;48;t12;2022-03-21
mazowieckie;1589;182;1771;2.93;0.34;3.26;14;5;9;2725;2568;11950;12946;1956;10825;165;t14;2022-03-21
opolskie;174;21;195;1.77;0.21;1.99;6;1;5;404;265;1431;1897;217;1661;19;t16;2022-03-21
podkarpackie;182;19;201;0.86;0.09;0.95;0;0;0;390;174;1615;3306;228;3071;7;t18;2022-03-21
podlaskie;170;28;198;1.44;0.24;1.68;4;0;4;499;270;1510;1877;223;1643;11;t20;2022-03-21
pomorskie;662;88;750;2.82;0.37;3.20;4;0;4;1306;942;4341;4970;798;4107;65;t22;2022-03-21
œl¹skie;535;84;619;1.19;0.19;1.37;8;0;8;1588;1028;5085;7181;708;6417;56;t24;2022-03-21
œwiêtokrzyskie;257;30;287;2.09;0.24;2.33;14;0;14;625;359;1727;2442;322;2101;19;t26;2022-03-21
warmiñsko-mazurskie;337;51;388;2.37;0.36;2.73;9;0;9;763;587;2244;2957;418;2523;16;t28;2022-03-21
wielkopolskie;1021;133;1154;2.92;0.38;3.30;8;1;7;2095;1841;7056;6740;1265;5446;29;t30;2022-03-21
zachodniopomorskie;650;78;728;3.84;0.46;4.30;4;1;3;1214;1073;4187;4266;821;3396;49;t32;2022-03-21
