wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;228;19;247;0.06;0.00;0.06;1;1;0;433;9;0;5263;276;4979;8;t00;2022-06-09
dolnoœl¹skie;19;0;19;0.07;0;0.07;0;0;0;23;0;0;217;24;193;0;t02;2022-06-09
kujawsko-pomorskie;14;1;15;0.07;0.00;0.07;0;0;0;22;2;0;150;17;133;0;t04;2022-06-09
lubelskie;11;0;11;0.05;0;0.05;0;0;0;31;0;0;365;14;351;0;t06;2022-06-09
lubuskie;3;0;3;0.03;0;0.03;0;0;0;4;0;0;83;4;77;2;t08;2022-06-09
³ódzkie;15;1;16;0.06;0.00;0.07;1;1;0;43;0;0;257;16;241;0;t10;2022-06-09
ma³opolskie;12;2;14;0.04;0.01;0.04;0;0;0;42;0;0;505;16;487;2;t12;2022-06-09
mazowieckie;45;4;49;0.08;0.01;0.09;0;0;0;78;0;0;1130;55;1075;0;t14;2022-06-09
opolskie;3;0;3;0.03;0;0.03;0;0;0;8;0;0;137;3;134;0;t16;2022-06-09
podkarpackie;10;0;10;0.05;0;0.05;0;0;0;14;1;0;309;10;299;0;t18;2022-06-09
podlaskie;9;1;10;0.08;0.01;0.08;0;0;0;13;1;0;115;10;105;0;t20;2022-06-09
pomorskie;16;1;17;0.07;0.00;0.07;0;0;0;45;0;0;267;17;247;3;t22;2022-06-09
œl¹skie;36;3;39;0.08;0.01;0.09;0;0;0;52;1;0;428;44;383;1;t24;2022-06-09
œwiêtokrzyskie;9;1;10;0.07;0.01;0.08;0;0;0;13;1;0;221;12;209;0;t26;2022-06-09
warmiñsko-mazurskie;1;1;2;0.01;0.01;0.01;0;0;0;12;1;0;201;3;198;0;t28;2022-06-09
wielkopolskie;11;3;14;0.03;0.01;0.04;0;0;0;22;1;0;205;14;191;0;t30;2022-06-09
zachodniopomorskie;5;0;5;0.03;0;0.03;0;0;0;10;1;0;108;6;102;0;t32;2022-06-09
