wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;813;361;1174;0.21;0.09;0.31;3;2;1;1318;0;0;3582;1207;2370;5;t00;2024-10-08
dolnoœl¹skie;38;13;51;0.13;0.04;0.18;0;0;0;39;0;0;143;51;92;0;t02;2024-10-08
kujawsko-pomorskie;55;34;89;0.27;0.16;0.43;0;0;0;117;0;0;287;89;196;2;t04;2024-10-08
lubelskie;85;38;123;0.40;0.18;0.58;0;0;0;163;0;0;272;125;147;0;t06;2024-10-08
lubuskie;23;9;32;0.23;0.09;0.32;0;0;0;21;0;0;70;34;36;0;t08;2024-10-08
³ódzkie;54;26;80;0.22;0.11;0.33;0;0;0;72;0;0;190;81;108;1;t10;2024-10-08
ma³opolskie;75;22;97;0.22;0.06;0.28;1;0;1;121;0;0;278;105;173;0;t12;2024-10-08
mazowieckie;126;57;183;0.23;0.11;0.34;2;2;0;158;0;0;728;188;540;0;t14;2024-10-08
opolskie;27;2;29;0.28;0.02;0.30;0;0;0;24;0;0;100;29;70;1;t16;2024-10-08
podkarpackie;45;19;64;0.21;0.09;0.30;0;0;0;96;0;0;168;66;102;0;t18;2024-10-08
podlaskie;37;14;51;0.31;0.12;0.43;0;0;0;83;0;0;148;52;96;0;t20;2024-10-08
pomorskie;27;12;39;0.12;0.05;0.17;0;0;0;53;0;0;156;41;115;0;t22;2024-10-08
œl¹skie;73;45;118;0.16;0.10;0.26;0;0;0;132;0;0;332;120;212;0;t24;2024-10-08
œwiêtokrzyskie;33;6;39;0.27;0.05;0.32;0;0;0;25;0;0;59;39;20;0;t26;2024-10-08
warmiñsko-mazurskie;33;19;52;0.23;0.13;0.37;0;0;0;76;0;0;180;54;126;0;t28;2024-10-08
wielkopolskie;37;20;57;0.11;0.06;0.16;0;0;0;56;0;0;170;59;110;1;t30;2024-10-08
zachodniopomorskie;37;23;60;0.22;0.14;0.35;0;0;0;81;0;0;223;63;160;0;t32;2024-10-08
