wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;20033;2037;22070;5.22;0.53;5.75;31;6;25;1093;51877;325707;84749;23547;59245;1957;t00;2022-02-12
dolnoœl¹skie;1676;157;1833;5.78;0.54;6.32;3;0;3;67;4032;24160;5906;1926;3709;271;t02;2022-02-12
kujawsko-pomorskie;2271;267;2538;10.97;1.29;12.27;4;2;2;97;3108;20101;6866;2697;3983;186;t04;2022-02-12
lubelskie;739;64;803;3.51;0.30;3.82;0;0;0;72;2644;17097;3685;860;2789;36;t06;2022-02-12
lubuskie;798;73;871;7.90;0.72;8.62;1;1;0;9;1523;10218;2480;908;1489;83;t08;2022-02-12
³ódzkie;1250;130;1380;5.10;0.53;5.64;0;0;0;62;3669;21717;5787;1552;4124;111;t10;2022-02-12
ma³opolskie;1035;118;1153;3.03;0.35;3.38;0;0;0;61;3248;21061;5325;1236;3987;102;t12;2022-02-12
mazowieckie;2688;238;2926;4.95;0.44;5.39;12;1;11;124;7722;50188;13498;3167;10040;291;t14;2022-02-12
opolskie;582;65;647;5.93;0.66;6.60;2;1;1;57;1137;9227;2267;680;1532;55;t16;2022-02-12
podkarpackie;415;46;461;1.95;0.22;2.17;0;0;0;47;1959;13763;2837;503;2317;17;t18;2022-02-12
podlaskie;369;29;398;3.14;0.25;3.38;0;0;0;21;1203;8202;1614;432;1157;25;t20;2022-02-12
pomorskie;1272;128;1400;5.42;0.55;5.97;3;0;3;53;3938;22247;6758;1504;5018;236;t22;2022-02-12
œl¹skie;1681;171;1852;3.73;0.38;4.11;0;0;0;102;6449;38127;8227;1994;6094;139;t24;2022-02-12
œwiêtokrzyskie;566;31;597;4.60;0.25;4.85;0;0;0;7;1428;8924;2254;635;1552;67;t26;2022-02-12
warmiñsko-mazurskie;606;90;696;4.27;0.63;4.90;0;0;0;7;2044;10528;2522;736;1767;19;t28;2022-02-12
wielkopolskie;2984;314;3298;8.52;0.90;9.42;0;0;0;79;5385;35600;9160;3431;5507;222;t30;2022-02-12
zachodniopomorskie;985;116;1101;5.82;0.69;6.50;6;1;5;228;2272;14079;3936;1153;2696;87;t32;2022-02-12
