wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;530;283;813;0.14;0.07;0.21;5;4;1;1140;0;0;2888;848;2039;1;t00;2024-10-15
dolnoœl¹skie;17;12;29;0.06;0.04;0.10;0;0;0;52;0;0;133;30;103;0;t02;2024-10-15
kujawsko-pomorskie;35;25;60;0.17;0.12;0.29;1;0;1;83;0;0;217;63;154;0;t04;2024-10-15
lubelskie;73;38;111;0.35;0.18;0.53;0;0;0;130;0;0;266;118;148;0;t06;2024-10-15
lubuskie;14;10;24;0.14;0.10;0.24;0;0;0;21;0;0;47;25;22;0;t08;2024-10-15
³ódzkie;16;11;27;0.07;0.04;0.11;1;1;0;51;0;0;126;32;94;0;t10;2024-10-15
ma³opolskie;45;19;64;0.13;0.06;0.19;0;0;0;107;0;0;225;65;160;0;t12;2024-10-15
mazowieckie;84;36;120;0.15;0.07;0.22;1;1;0;140;0;0;629;125;504;0;t14;2024-10-15
opolskie;20;7;27;0.20;0.07;0.28;0;0;0;23;0;0;91;27;64;0;t16;2024-10-15
podkarpackie;56;25;81;0.26;0.12;0.38;0;0;0;102;0;0;211;84;127;0;t18;2024-10-15
podlaskie;27;18;45;0.23;0.15;0.38;0;0;0;88;0;0;129;46;82;1;t20;2024-10-15
pomorskie;17;11;28;0.07;0.05;0.12;1;1;0;44;0;0;100;28;72;0;t22;2024-10-15
œl¹skie;32;21;53;0.07;0.05;0.12;1;1;0;116;0;0;229;56;173;0;t24;2024-10-15
œwiêtokrzyskie;15;6;21;0.12;0.05;0.17;0;0;0;25;0;0;42;21;21;0;t26;2024-10-15
warmiñsko-mazurskie;23;13;36;0.16;0.09;0.25;0;0;0;59;0;0;132;39;93;0;t28;2024-10-15
wielkopolskie;36;19;55;0.10;0.05;0.16;0;0;0;58;0;0;144;56;88;0;t30;2024-10-15
zachodniopomorskie;17;12;29;0.10;0.07;0.17;0;0;0;40;0;0;92;29;63;0;t32;2024-10-15
