wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;49;26;75;0.01;0.01;0.02;1;1;0;113;0;0;647;78;569;0;t00;2024-06-28
dolnoœl¹skie;3;4;7;0.01;0.01;0.02;0;0;0;10;0;0;17;8;9;0;t02;2024-06-28
kujawsko-pomorskie;1;4;5;0.00;0.02;0.02;0;0;0;9;0;0;27;5;22;0;t04;2024-06-28
lubelskie;6;2;8;0.03;0.01;0.04;0;0;0;10;0;0;29;8;21;0;t06;2024-06-28
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t08;2024-06-28
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;3;0;0;6;3;3;0;t10;2024-06-28
ma³opolskie;6;0;6;0.02;0;0.02;1;1;0;13;0;0;23;6;17;0;t12;2024-06-28
mazowieckie;9;3;12;0.02;0.01;0.02;0;0;0;13;0;0;345;12;333;0;t14;2024-06-28
opolskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;6;2;4;0;t16;2024-06-28
podkarpackie;2;0;2;0.01;0;0.01;0;0;0;7;0;0;13;2;11;0;t18;2024-06-28
podlaskie;6;2;8;0.05;0.02;0.07;0;0;0;12;0;0;21;8;13;0;t20;2024-06-28
pomorskie;3;2;5;0.01;0.01;0.02;0;0;0;5;0;0;35;5;30;0;t22;2024-06-28
œl¹skie;1;2;3;0.00;0.00;0.01;0;0;0;16;0;0;41;3;38;0;t24;2024-06-28
œwiêtokrzyskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;3;2;1;0;t26;2024-06-28
warmiñsko-mazurskie;2;2;4;0.01;0.01;0.03;0;0;0;5;0;0;22;4;18;0;t28;2024-06-28
wielkopolskie;2;2;4;0.01;0.01;0.01;0;0;0;2;0;0;19;5;14;0;t30;2024-06-28
zachodniopomorskie;1;2;3;0.01;0.01;0.02;0;0;0;8;0;0;17;3;14;0;t32;2024-06-28
