wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;39;13;52;0.01;0.00;0.01;0;0;0;397;0;0;1699;54;1645;0;t00;2024-03-27
dolnoœl¹skie;0;1;1;0;0.00;0.00;0;0;0;14;0;0;57;2;55;0;t02;2024-03-27
kujawsko-pomorskie;4;0;4;0.02;0;0.02;0;0;0;40;0;0;115;4;111;0;t04;2024-03-27
lubelskie;5;2;7;0.02;0.01;0.03;0;0;0;46;0;0;124;7;117;0;t06;2024-03-27
lubuskie;0;0;0;0;0;0;0;0;0;5;0;0;24;0;24;0;t08;2024-03-27
³ódzkie;4;0;4;0.02;0;0.02;0;0;0;21;0;0;50;4;46;0;t10;2024-03-27
ma³opolskie;3;0;3;0.01;0;0.01;0;0;0;30;0;0;66;3;63;0;t12;2024-03-27
mazowieckie;4;2;6;0.01;0.00;0.01;0;0;0;45;0;0;430;6;424;0;t14;2024-03-27
opolskie;1;0;1;0.01;0;0.01;0;0;0;1;0;0;34;2;32;0;t16;2024-03-27
podkarpackie;2;0;2;0.01;0;0.01;0;0;0;35;0;0;61;2;59;0;t18;2024-03-27
podlaskie;4;0;4;0.03;0;0.03;0;0;0;25;0;0;71;4;67;0;t20;2024-03-27
pomorskie;0;2;2;0;0.01;0.01;0;0;0;22;0;0;98;2;96;0;t22;2024-03-27
œl¹skie;0;0;0;0;0;0;0;0;0;53;0;0;108;0;108;0;t24;2024-03-27
œwiêtokrzyskie;2;0;2;0.02;0;0.02;0;0;0;8;0;0;9;2;7;0;t26;2024-03-27
warmiñsko-mazurskie;3;2;5;0.02;0.01;0.04;0;0;0;21;0;0;80;5;75;0;t28;2024-03-27
wielkopolskie;2;3;5;0.01;0.01;0.01;0;0;0;13;0;0;50;5;45;0;t30;2024-03-27
zachodniopomorskie;4;1;5;0.02;0.01;0.03;0;0;0;18;0;0;91;5;86;0;t32;2024-03-27
