wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;60;11;71;0.02;0.00;0.02;0;0;0;14;0;0;1902;82;1818;2;t00;2022-11-19
dolnoœl¹skie;8;0;8;0.03;0;0.03;0;0;0;0;0;0;91;9;82;0;t02;2022-11-19
kujawsko-pomorskie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;83;5;78;0;t04;2022-11-19
lubelskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;99;4;94;1;t06;2022-11-19
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;38;0;38;0;t08;2022-11-19
³ódzkie;7;2;9;0.03;0.01;0.04;0;0;0;1;0;0;89;10;79;0;t10;2022-11-19
ma³opolskie;3;2;5;0.01;0.01;0.01;0;0;0;0;0;0;139;5;134;0;t12;2022-11-19
mazowieckie;8;0;8;0.01;0;0.01;0;0;0;0;0;0;466;10;456;0;t14;2022-11-19
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;0;0;0;37;2;35;0;t16;2022-11-19
podkarpackie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;101;5;96;0;t18;2022-11-19
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;0;0;0;39;3;36;0;t20;2022-11-19
pomorskie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;63;3;60;0;t22;2022-11-19
œl¹skie;2;1;3;0.00;0.00;0.01;0;0;0;0;0;0;149;3;146;0;t24;2022-11-19
œwiêtokrzyskie;2;1;3;0.02;0.01;0.02;0;0;0;0;0;0;82;3;79;0;t26;2022-11-19
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;39;2;37;0;t28;2022-11-19
wielkopolskie;9;0;9;0.03;0;0.03;0;0;0;9;0;0;106;9;97;0;t30;2022-11-19
zachodniopomorskie;3;0;3;0.02;0;0.02;0;0;0;4;0;0;67;4;62;1;t32;2022-11-19
