wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Cały kraj;331;0.09;3;0;3;535;0;0;4577;377;4189;11;t00;2023-01-19
dolnośląskie;33;0.11;0;0;0;23;0;0;224;36;188;0;t02;2023-01-19
kujawsko-pomorskie;25;0.12;0;0;0;17;0;0;160;28;131;1;t04;2023-01-19
lubelskie;17;0.08;0;0;0;38;0;0;405;19;385;1;t06;2023-01-19
lubuskie;8;0.08;0;0;0;16;0;0;69;8;61;0;t08;2023-01-19
łódzkie;19;0.08;0;0;0;21;0;0;226;19;205;2;t10;2023-01-19
małopolskie;33;0.1;0;0;0;64;0;0;287;34;253;0;t12;2023-01-19
mazowieckie;55;0.1;1;0;1;89;0;0;911;59;850;2;t14;2023-01-19
opolskie;11;0.11;0;0;0;6;0;0;190;14;175;1;t16;2023-01-19
podkarpackie;11;0.05;0;0;0;20;0;0;209;14;195;0;t18;2023-01-19
podlaskie;5;0.04;0;0;0;16;0;0;139;7;132;0;t20;2023-01-19
pomorskie;9;0.04;0;0;0;41;0;0;138;10;128;0;t22;2023-01-19
śląskie;51;0.11;1;0;1;93;0;0;398;59;337;2;t24;2023-01-19
świętokrzyskie;8;0.07;1;0;1;19;0;0;163;9;154;0;t26;2023-01-19
warmińsko-mazurskie;11;0.08;0;0;0;19;0;0;338;14;324;0;t28;2023-01-19
wielkopolskie;18;0.05;0;0;0;30;0;0;210;18;190;2;t30;2023-01-19
zachodniopomorskie;12;0.07;0;0;0;23;0;0;193;21;172;0;t32;2023-01-19
