wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;14;3;17;0.00;0.00;0.00;0;0;0;25;0;0;487;18;468;1;t00;2023-08-01
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t02;2023-08-01
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;1;0;0;10;0;10;0;t04;2023-08-01
lubelskie;0;1;1;0;0.00;0.00;0;0;0;3;0;0;19;1;18;0;t06;2023-08-01
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t08;2023-08-01
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;6;1;4;1;t10;2023-08-01
ma³opolskie;0;0;0;0;0;0;0;0;0;1;0;0;11;0;11;0;t12;2023-08-01
mazowieckie;7;0;7;0.01;0;0.01;0;0;0;3;0;0;317;7;310;0;t14;2023-08-01
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t16;2023-08-01
podkarpackie;0;0;0;0;0;0;0;0;0;1;0;0;3;0;3;0;t18;2023-08-01
podlaskie;1;0;1;0.01;0;0.01;0;0;0;3;0;0;12;1;11;0;t20;2023-08-01
pomorskie;0;1;1;0;0.00;0.00;0;0;0;1;0;0;12;1;11;0;t22;2023-08-01
œl¹skie;3;0;3;0.01;0;0.01;0;0;0;7;0;0;26;3;23;0;t24;2023-08-01
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t26;2023-08-01
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;1;0;0;5;0;5;0;t28;2023-08-01
wielkopolskie;0;1;1;0;0.00;0.00;0;0;0;1;0;0;7;1;6;0;t30;2023-08-01
zachodniopomorskie;3;0;3;0.02;0;0.02;0;0;0;3;0;0;9;3;6;0;t32;2023-08-01
