wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;13;2;15;0.00;0.00;0.00;0;0;0;0;0;0;456;17;439;0;t00;2024-11-24
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2024-11-24
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t04;2024-11-24
lubelskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;6;1;5;0;t06;2024-11-24
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t08;2024-11-24
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;3;2;1;0;t10;2024-11-24
ma³opolskie;3;1;4;0.01;0.00;0.01;0;0;0;0;0;0;30;5;25;0;t12;2024-11-24
mazowieckie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;295;1;294;0;t14;2024-11-24
opolskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;3;2;1;0;t16;2024-11-24
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t18;2024-11-24
podlaskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;9;1;8;0;t20;2024-11-24
pomorskie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;12;1;11;0;t22;2024-11-24
œl¹skie;2;0;2;0.00;0;0.00;0;0;0;0;0;0;23;2;21;0;t24;2024-11-24
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;t26;2024-11-24
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t28;2024-11-24
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;8;2;6;0;t30;2024-11-24
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t32;2024-11-24
