wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;62;19;81;0.02;0.00;0.02;2;0;2;201;0;0;2815;98;2711;6;t00;2023-05-25
dolnoœl¹skie;5;1;6;0.02;0.00;0.02;0;0;0;10;0;0;95;6;89;0;t02;2023-05-25
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;9;0;0;78;0;78;0;t04;2023-05-25
lubelskie;8;2;10;0.04;0.01;0.05;0;0;0;8;0;0;372;12;359;1;t06;2023-05-25
lubuskie;2;0;2;0.02;0;0.02;0;0;0;5;0;0;50;2;48;0;t08;2023-05-25
³ódzkie;7;1;8;0.03;0.00;0.03;0;0;0;15;0;0;82;8;74;0;t10;2023-05-25
ma³opolskie;1;2;3;0.00;0.01;0.01;0;0;0;28;0;0;136;4;131;1;t12;2023-05-25
mazowieckie;7;4;11;0.01;0.01;0.02;0;0;0;19;0;0;526;11;515;0;t14;2023-05-25
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;2;0;0;149;2;147;0;t16;2023-05-25
podkarpackie;1;0;1;0.00;0;0.00;2;0;2;3;0;0;178;1;177;0;t18;2023-05-25
podlaskie;3;1;4;0.03;0.01;0.03;0;0;0;7;0;0;78;8;70;0;t20;2023-05-25
pomorskie;6;2;8;0.03;0.01;0.03;0;0;0;5;0;0;195;8;187;0;t22;2023-05-25
œl¹skie;6;2;8;0.01;0.00;0.02;0;0;0;34;0;0;224;9;214;1;t24;2023-05-25
œwiêtokrzyskie;2;0;2;0.02;0;0.02;0;0;0;7;0;0;99;7;92;0;t26;2023-05-25
warmiñsko-mazurskie;2;1;3;0.01;0.01;0.02;0;0;0;18;0;0;196;3;192;1;t28;2023-05-25
wielkopolskie;8;1;9;0.02;0.00;0.03;0;0;0;12;0;0;126;11;114;1;t30;2023-05-25
zachodniopomorskie;2;0;2;0.01;0;0.01;0;0;0;18;0;0;94;2;91;1;t32;2023-05-25
