wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;108;45;153;0.03;0.01;0.04;0;0;0;154;0;0;750;155;595;0;t00;2024-07-12
dolnoœl¹skie;3;1;4;0.01;0.00;0.01;0;0;0;2;0;0;12;4;8;0;t02;2024-07-12
kujawsko-pomorskie;2;0;2;0.01;0;0.01;0;0;0;4;0;0;23;2;21;0;t04;2024-07-12
lubelskie;10;7;17;0.05;0.03;0.08;0;0;0;12;0;0;31;17;14;0;t06;2024-07-12
lubuskie;2;1;3;0.02;0.01;0.03;0;0;0;1;0;0;8;3;5;0;t08;2024-07-12
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;13;1;12;0;t10;2024-07-12
ma³opolskie;10;3;13;0.03;0.01;0.04;0;0;0;20;0;0;35;13;22;0;t12;2024-07-12
mazowieckie;39;15;54;0.07;0.03;0.10;0;0;0;31;0;0;380;55;325;0;t14;2024-07-12
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;1;0;0;24;2;22;0;t16;2024-07-12
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;12;1;11;0;t18;2024-07-12
podlaskie;3;1;4;0.03;0.01;0.03;0;0;0;8;0;0;22;5;17;0;t20;2024-07-12
pomorskie;4;2;6;0.02;0.01;0.03;0;0;0;8;0;0;32;6;26;0;t22;2024-07-12
œl¹skie;12;3;15;0.03;0.01;0.03;0;0;0;22;0;0;48;15;33;0;t24;2024-07-12
œwiêtokrzyskie;4;1;5;0.03;0.01;0.04;0;0;0;6;0;0;7;5;2;0;t26;2024-07-12
warmiñsko-mazurskie;2;4;6;0.01;0.03;0.04;0;0;0;8;0;0;18;6;12;0;t28;2024-07-12
wielkopolskie;10;4;14;0.03;0.01;0.04;0;0;0;11;0;0;39;14;25;0;t30;2024-07-12
zachodniopomorskie;4;1;5;0.02;0.01;0.03;0;0;0;12;0;0;22;5;17;0;t32;2024-07-12
