wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;416;184;600;0.11;0.05;0.16;1;0;1;755;0;0;1886;612;1271;3;t00;2023-10-16
dolnoœl¹skie;25;12;37;0.09;0.04;0.13;0;0;0;48;0;0;103;38;65;0;t02;2023-10-16
kujawsko-pomorskie;18;6;24;0.09;0.03;0.12;0;0;0;41;0;0;117;24;92;1;t04;2023-10-16
lubelskie;35;13;48;0.17;0.06;0.23;0;0;0;70;0;0;123;49;74;0;t06;2023-10-16
lubuskie;5;3;8;0.05;0.03;0.08;0;0;0;13;0;0;33;9;24;0;t08;2023-10-16
³ódzkie;16;11;27;0.07;0.04;0.11;0;0;0;29;0;0;50;27;23;0;t10;2023-10-16
ma³opolskie;34;8;42;0.10;0.02;0.12;0;0;0;87;0;0;118;43;75;0;t12;2023-10-16
mazowieckie;83;35;118;0.15;0.06;0.22;0;0;0;115;0;0;550;121;427;2;t14;2023-10-16
opolskie;11;5;16;0.11;0.05;0.16;1;0;1;14;0;0;53;16;37;0;t16;2023-10-16
podkarpackie;16;6;22;0.08;0.03;0.10;0;0;0;40;0;0;69;22;47;0;t18;2023-10-16
podlaskie;31;21;52;0.26;0.18;0.44;0;0;0;55;0;0;93;53;40;0;t20;2023-10-16
pomorskie;15;9;24;0.06;0.04;0.10;0;0;0;31;0;0;99;26;73;0;t22;2023-10-16
œl¹skie;45;18;63;0.10;0.04;0.14;0;0;0;90;0;0;153;64;89;0;t24;2023-10-16
œwiêtokrzyskie;13;1;14;0.11;0.01;0.11;0;0;0;5;0;0;19;14;5;0;t26;2023-10-16
warmiñsko-mazurskie;11;3;14;0.08;0.02;0.10;0;0;0;26;0;0;47;14;33;0;t28;2023-10-16
wielkopolskie;29;16;45;0.08;0.05;0.13;0;0;0;56;0;0;90;45;45;0;t30;2023-10-16
zachodniopomorskie;24;16;40;0.14;0.09;0.24;0;0;0;33;0;0;107;40;67;0;t32;2023-10-16
