wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;188;71;259;0.05;0.02;0.07;8;3;5;1274;0;0;3782;270;3510;2;t00;2024-02-13
dolnoœl¹skie;6;6;12;0.02;0.02;0.04;1;0;1;68;0;0;279;12;267;0;t02;2024-02-13
kujawsko-pomorskie;6;7;13;0.03;0.03;0.06;0;0;0;82;0;0;240;14;224;2;t04;2024-02-13
lubelskie;19;8;27;0.09;0.04;0.13;1;1;0;108;0;0;189;28;161;0;t06;2024-02-13
lubuskie;4;0;4;0.04;0;0.04;0;0;0;32;0;0;81;4;77;0;t08;2024-02-13
³ódzkie;11;2;13;0.04;0.01;0.05;0;0;0;67;0;0;149;14;135;0;t10;2024-02-13
ma³opolskie;1;5;6;0.00;0.01;0.02;0;0;0;103;0;0;202;6;196;0;t12;2024-02-13
mazowieckie;56;17;73;0.10;0.03;0.13;1;1;0;199;0;0;768;75;693;0;t14;2024-02-13
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;85;0;85;0;t16;2024-02-13
podkarpackie;6;2;8;0.03;0.01;0.04;1;0;1;80;0;0;149;8;141;0;t18;2024-02-13
podlaskie;9;6;15;0.08;0.05;0.13;1;0;1;86;0;0;139;16;123;0;t20;2024-02-13
pomorskie;11;1;12;0.05;0.00;0.05;1;0;1;67;0;0;269;12;257;0;t22;2024-02-13
œl¹skie;13;5;18;0.03;0.01;0.04;0;0;0;157;0;0;394;18;376;0;t24;2024-02-13
œwiêtokrzyskie;9;0;9;0.07;0;0.07;0;0;0;35;0;0;90;9;81;0;t26;2024-02-13
warmiñsko-mazurskie;8;2;10;0.06;0.01;0.07;0;0;0;53;0;0;174;14;160;0;t28;2024-02-13
wielkopolskie;9;3;12;0.03;0.01;0.03;1;1;0;36;0;0;143;12;131;0;t30;2024-02-13
zachodniopomorskie;17;7;24;0.10;0.04;0.14;1;0;1;97;0;0;285;25;260;0;t32;2024-02-13
