wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;479;206;685;0.12;0.05;0.18;6;1;5;991;0;0;2567;706;1855;6;t00;2024-10-17
dolnoœl¹skie;32;8;40;0.11;0.03;0.14;1;0;1;60;0;0;140;41;99;0;t02;2024-10-17
kujawsko-pomorskie;29;18;47;0.14;0.09;0.23;0;0;0;68;0;0;162;50;112;0;t04;2024-10-17
lubelskie;54;29;83;0.26;0.14;0.39;0;0;0;112;0;0;203;85;115;3;t06;2024-10-17
lubuskie;6;3;9;0.06;0.03;0.09;1;0;1;10;0;0;49;9;40;0;t08;2024-10-17
³ódzkie;21;9;30;0.09;0.04;0.12;1;0;1;49;0;0;103;30;73;0;t10;2024-10-17
ma³opolskie;33;4;37;0.10;0.01;0.11;0;0;0;73;0;0;165;40;124;1;t12;2024-10-17
mazowieckie;83;34;117;0.15;0.06;0.22;0;0;0;131;0;0;609;122;487;0;t14;2024-10-17
opolskie;8;9;17;0.08;0.09;0.17;0;0;0;14;0;0;66;17;49;0;t16;2024-10-17
podkarpackie;21;12;33;0.10;0.06;0.16;0;0;0;64;0;0;122;34;88;0;t18;2024-10-17
podlaskie;27;9;36;0.23;0.08;0.31;0;0;0;90;0;0;130;36;92;2;t20;2024-10-17
pomorskie;23;9;32;0.10;0.04;0.14;0;0;0;43;0;0;111;33;78;0;t22;2024-10-17
œl¹skie;44;17;61;0.10;0.04;0.14;0;0;0;113;0;0;261;61;200;0;t24;2024-10-17
œwiêtokrzyskie;17;7;24;0.14;0.06;0.20;1;1;0;21;0;0;50;24;26;0;t26;2024-10-17
warmiñsko-mazurskie;26;13;39;0.18;0.09;0.27;0;0;0;45;0;0;108;42;66;0;t28;2024-10-17
wielkopolskie;30;13;43;0.09;0.04;0.12;1;0;1;38;0;0;113;43;70;0;t30;2024-10-17
zachodniopomorskie;20;12;32;0.12;0.07;0.19;1;0;1;59;0;0;122;33;89;0;t32;2024-10-17
