wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3;0;3;0.00;0.00;0.00;0;0;0;0;0;0;353;3;350;0;t00;2023-08-05
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2023-08-05
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t04;2023-08-05
lubelskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;5;1;4;0;t06;2023-08-05
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t08;2023-08-05
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t10;2023-08-05
ma³opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t12;2023-08-05
mazowieckie;0;0;0;0;0;0;0;0;0;0;0;0;305;0;305;0;t14;2023-08-05
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t16;2023-08-05
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t18;2023-08-05
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t20;2023-08-05
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;3;1;2;0;t22;2023-08-05
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;2;1;1;0;t24;2023-08-05
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t26;2023-08-05
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t28;2023-08-05
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t30;2023-08-05
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t32;2023-08-05
