wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;277;113;390;0.07;0.03;0.10;3;3;0;1738;0;0;4358;414;3943;1;t00;2024-02-12
dolnoœl¹skie;16;8;24;0.06;0.03;0.08;0;0;0;73;0;0;294;24;270;0;t02;2024-02-12
kujawsko-pomorskie;18;7;25;0.09;0.03;0.12;0;0;0;103;0;0;353;27;326;0;t04;2024-02-12
lubelskie;32;13;45;0.15;0.06;0.21;0;0;0;134;0;0;287;50;237;0;t06;2024-02-12
lubuskie;6;3;9;0.06;0.03;0.09;0;0;0;24;0;0;107;10;97;0;t08;2024-02-12
³ódzkie;4;8;12;0.02;0.03;0.05;0;0;0;107;0;0;154;14;140;0;t10;2024-02-12
ma³opolskie;24;4;28;0.07;0.01;0.08;0;0;0;185;0;0;305;28;277;0;t12;2024-02-12
mazowieckie;41;23;64;0.08;0.04;0.12;2;2;0;257;0;0;807;64;743;0;t14;2024-02-12
opolskie;11;3;14;0.11;0.03;0.14;0;0;0;7;0;0;99;15;84;0;t16;2024-02-12
podkarpackie;10;2;12;0.05;0.01;0.06;0;0;0;139;0;0;263;12;251;0;t18;2024-02-12
podlaskie;18;6;24;0.15;0.05;0.20;0;0;0;97;0;0;149;29;120;0;t20;2024-02-12
pomorskie;11;3;14;0.05;0.01;0.06;0;0;0;80;0;0;200;14;186;0;t22;2024-02-12
œl¹skie;30;6;36;0.07;0.01;0.08;0;0;0;229;0;0;456;39;417;0;t24;2024-02-12
œwiêtokrzyskie;15;6;21;0.12;0.05;0.17;0;0;0;46;0;0;93;21;71;1;t26;2024-02-12
warmiñsko-mazurskie;7;4;11;0.05;0.03;0.08;0;0;0;66;0;0;194;11;183;0;t28;2024-02-12
wielkopolskie;15;10;25;0.04;0.03;0.07;1;1;0;73;0;0;223;27;196;0;t30;2024-02-12
zachodniopomorskie;16;6;22;0.09;0.04;0.13;0;0;0;117;0;0;209;23;186;0;t32;2024-02-12
