wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;13;3;16;0.00;0.00;0.00;0;0;0;72;0;0;1298;18;1278;2;t00;2023-06-29
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;2;0;0;39;0;39;0;t02;2023-06-29
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;3;0;0;27;1;26;0;t04;2023-06-29
lubelskie;0;0;0;0;0;0;0;0;0;13;0;0;297;0;296;1;t06;2023-06-29
lubuskie;0;0;0;0;0;0;0;0;0;1;0;0;21;0;21;0;t08;2023-06-29
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21;0;t10;2023-06-29
ma³opolskie;0;0;0;0;0;0;0;0;0;2;0;0;48;0;48;0;t12;2023-06-29
mazowieckie;1;0;1;0.00;0;0.00;0;0;0;10;0;0;110;1;109;0;t14;2023-06-29
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;75;1;74;0;t16;2023-06-29
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;78;1;77;0;t18;2023-06-29
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;7;0;0;38;3;35;0;t20;2023-06-29
pomorskie;2;1;3;0.01;0.00;0.01;0;0;0;8;0;0;101;3;97;1;t22;2023-06-29
œl¹skie;0;1;1;0;0.00;0.00;0;0;0;10;0;0;121;1;120;0;t24;2023-06-29
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;37;1;36;0;t26;2023-06-29
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;2;0;0;105;1;104;0;t28;2023-06-29
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;42;1;41;0;t30;2023-06-29
zachodniopomorskie;2;0;2;0.01;0;0.01;0;0;0;5;0;0;28;4;24;0;t32;2023-06-29
