wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;209;94;303;0.05;0.02;0.08;0;0;0;323;0;0;1146;312;834;0;t00;2024-07-26
dolnoœl¹skie;11;5;16;0.04;0.02;0.06;0;0;0;22;0;0;62;16;46;0;t02;2024-07-26
kujawsko-pomorskie;9;12;21;0.04;0.06;0.10;0;0;0;19;0;0;54;23;31;0;t04;2024-07-26
lubelskie;33;11;44;0.16;0.05;0.21;0;0;0;50;0;0;70;46;24;0;t06;2024-07-26
lubuskie;5;4;9;0.05;0.04;0.09;0;0;0;6;0;0;16;9;7;0;t08;2024-07-26
³ódzkie;6;1;7;0.02;0.00;0.03;0;0;0;9;0;0;17;7;10;0;t10;2024-07-26
ma³opolskie;13;9;22;0.04;0.03;0.06;0;0;0;31;0;0;76;23;53;0;t12;2024-07-26
mazowieckie;47;20;67;0.09;0.04;0.12;0;0;0;51;0;0;406;68;338;0;t14;2024-07-26
opolskie;2;1;3;0.02;0.01;0.03;0;0;0;1;0;0;35;3;32;0;t16;2024-07-26
podkarpackie;6;3;9;0.03;0.01;0.04;0;0;0;15;0;0;37;9;28;0;t18;2024-07-26
podlaskie;14;4;18;0.12;0.03;0.15;0;0;0;19;0;0;32;18;14;0;t20;2024-07-26
pomorskie;12;5;17;0.05;0.02;0.07;0;0;0;18;0;0;39;17;22;0;t22;2024-07-26
œl¹skie;15;6;21;0.03;0.01;0.05;0;0;0;37;0;0;77;22;55;0;t24;2024-07-26
œwiêtokrzyskie;6;3;9;0.05;0.02;0.07;0;0;0;9;0;0;16;9;7;0;t26;2024-07-26
warmiñsko-mazurskie;6;3;9;0.04;0.02;0.06;0;0;0;10;0;0;29;9;20;0;t28;2024-07-26
wielkopolskie;12;2;14;0.03;0.01;0.04;0;0;0;13;0;0;39;14;25;0;t30;2024-07-26
zachodniopomorskie;9;3;12;0.05;0.02;0.07;0;0;0;13;0;0;35;13;22;0;t32;2024-07-26
