wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;15;4;19;0.00;0.00;0.00;0;0;0;188;0;0;967;20;947;0;t00;2024-04-17
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;6;0;0;12;1;11;0;t02;2024-04-17
kujawsko-pomorskie;0;1;1;0;0.00;0.00;0;0;0;11;0;0;79;1;78;0;t04;2024-04-17
lubelskie;3;0;3;0.01;0;0.01;0;0;0;22;0;0;54;3;51;0;t06;2024-04-17
lubuskie;0;0;0;0;0;0;0;0;0;1;0;0;9;0;9;0;t08;2024-04-17
³ódzkie;0;0;0;0;0;0;0;0;0;12;0;0;19;0;19;0;t10;2024-04-17
ma³opolskie;0;0;0;0;0;0;0;0;0;21;0;0;37;0;37;0;t12;2024-04-17
mazowieckie;5;0;5;0.01;0;0.01;0;0;0;17;0;0;356;5;351;0;t14;2024-04-17
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26;0;t16;2024-04-17
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;13;0;0;24;1;23;0;t18;2024-04-17
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;20;0;0;57;3;54;0;t20;2024-04-17
pomorskie;2;1;3;0.01;0.00;0.01;0;0;0;20;0;0;51;3;48;0;t22;2024-04-17
œl¹skie;0;0;0;0;0;0;0;0;0;23;0;0;56;0;56;0;t24;2024-04-17
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;2;0;0;3;0;3;0;t26;2024-04-17
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;7;0;0;70;0;70;0;t28;2024-04-17
wielkopolskie;0;0;0;0;0;0;0;0;0;1;0;0;20;1;19;0;t30;2024-04-17
zachodniopomorskie;0;1;1;0;0.01;0.01;0;0;0;11;0;0;55;1;54;0;t32;2024-04-17
