wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;103;50;153;0.03;0.01;0.04;0;0;0;186;0;0;767;156;611;0;t00;2024-07-10
dolnoœl¹skie;4;5;9;0.01;0.02;0.03;0;0;0;8;0;0;16;9;7;0;t02;2024-07-10
kujawsko-pomorskie;5;2;7;0.02;0.01;0.03;0;0;0;9;0;0;30;7;23;0;t04;2024-07-10
lubelskie;12;5;17;0.06;0.02;0.08;0;0;0;15;0;0;36;17;19;0;t06;2024-07-10
lubuskie;1;1;2;0.01;0.01;0.02;0;0;0;1;0;0;7;2;5;0;t08;2024-07-10
³ódzkie;0;0;0;0;0;0;0;0;0;5;0;0;12;0;12;0;t10;2024-07-10
ma³opolskie;8;4;12;0.02;0.01;0.04;0;0;0;25;0;0;35;13;22;0;t12;2024-07-10
mazowieckie;20;7;27;0.04;0.01;0.05;0;0;0;22;0;0;340;27;313;0;t14;2024-07-10
opolskie;0;2;2;0;0.02;0.02;0;0;0;2;0;0;16;2;14;0;t16;2024-07-10
podkarpackie;1;1;2;0.00;0.00;0.01;0;0;0;5;0;0;15;2;13;0;t18;2024-07-10
podlaskie;8;4;12;0.07;0.03;0.10;0;0;0;20;0;0;35;12;23;0;t20;2024-07-10
pomorskie;8;2;10;0.03;0.01;0.04;0;0;0;14;0;0;72;12;60;0;t22;2024-07-10
œl¹skie;3;3;6;0.01;0.01;0.01;0;0;0;16;0;0;28;6;22;0;t24;2024-07-10
œwiêtokrzyskie;3;4;7;0.02;0.03;0.06;0;0;0;7;0;0;9;7;2;0;t26;2024-07-10
warmiñsko-mazurskie;6;2;8;0.04;0.01;0.06;0;0;0;9;0;0;20;8;12;0;t28;2024-07-10
wielkopolskie;11;7;18;0.03;0.02;0.05;0;0;0;11;0;0;34;18;16;0;t30;2024-07-10
zachodniopomorskie;13;1;14;0.08;0.01;0.08;0;0;0;17;0;0;40;14;26;0;t32;2024-07-10
