wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;5927;681;6608;1.55;0.18;1.72;110;26;84;13715;10922;23879;66403;7425;58462;516;t00;2022-03-28
dolnoœl¹skie;453;49;502;1.56;0.17;1.73;5;4;1;1039;876;1835;4737;554;4143;40;t02;2022-03-28
kujawsko-pomorskie;300;47;347;1.45;0.23;1.68;11;1;10;904;637;1170;3710;391;3279;40;t04;2022-03-28
lubelskie;536;71;607;2.55;0.34;2.89;5;2;3;1098;836;1637;4156;659;3473;24;t06;2022-03-28
lubuskie;183;21;204;1.81;0.21;2.02;9;2;7;344;401;804;1969;228;1725;16;t08;2022-03-28
³ódzkie;391;54;445;1.60;0.22;1.82;6;2;4;907;646;1275;4386;514;3846;26;t10;2022-03-28
ma³opolskie;409;37;446;1.20;0.11;1.31;10;2;8;908;700;1631;4314;479;3806;29;t12;2022-03-28
mazowieckie;1125;106;1231;2.07;0.20;2.27;10;3;7;2046;1730;5119;10985;1373;9477;135;t14;2022-03-28
opolskie;108;18;126;1.10;0.18;1.28;3;0;3;312;178;500;1695;148;1541;6;t16;2022-03-28
podkarpackie;139;10;149;0.65;0.05;0.70;5;0;5;374;209;530;3591;213;3373;5;t18;2022-03-28
podlaskie;117;11;128;0.99;0.09;1.09;3;0;3;383;233;569;1912;143;1763;6;t20;2022-03-28
pomorskie;393;57;450;1.67;0.24;1.92;6;0;6;1050;812;1665;4293;489;3748;56;t22;2022-03-28
œl¹skie;394;46;440;0.87;0.10;0.98;9;2;7;1241;934;1878;6433;507;5881;45;t24;2022-03-28
œwiêtokrzyskie;170;18;188;1.38;0.15;1.53;5;0;5;482;272;500;2052;208;1836;8;t26;2022-03-28
warmiñsko-mazurskie;232;29;261;1.63;0.20;1.84;8;5;3;560;348;722;2459;287;2160;12;t28;2022-03-28
wielkopolskie;495;61;556;1.41;0.17;1.59;11;3;8;1213;1349;2604;4659;619;4008;32;t30;2022-03-28
zachodniopomorskie;411;46;457;2.43;0.27;2.70;4;0;4;831;730;1420;3369;536;2802;31;t32;2022-03-28
